transaction_id,date_vente,categorie_produit_1,categorie_produit_2,produit,quantite_vendue,trans_amount_weight,region,pays,code_pays,devise
314563,2007-03-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,18.0,Northern America,united states,USA,EUR
314623,2007-03-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
314624,2007-03-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
314640,2007-03-02,agriculture,forestry,aerial cableway,2.0,12.0,Northern America,canada,CAN,EUR
314641,2007-03-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
314642,2007-03-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
314654,2007-03-02,agriculture,soil & crop treatment,sprayer (self propelled),5.0,15.0,Northern America,united states,USA,EUR
314686,2007-03-02,agriculture,soil & crop treatment,sprayer (self propelled),4.0,60.0,Northern America,united states,USA,EUR
315919,2007-03-02,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",4.0,8.0,Northern America,united states,USA,EUR
315977,2007-03-02,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",4.0,8.0,Northern America,united states,USA,EUR
317304,2007-03-02,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",2.0,2.0,Northern America,united states,USA,EUR
314314,2007-03-05,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
314455,2007-03-05,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
317335,2007-03-05,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",1.0,1.0,Northern America,united states,USA,EUR
313225,2007-03-06,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",2.0,4.0,Northern America,united states,USA,EUR
313226,2007-03-06,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",2.0,4.0,Northern America,united states,USA,EUR
314176,2007-03-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,12.0,72.0,Northern America,united states,USA,EUR
314192,2007-03-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,12.0,72.0,Northern America,united states,USA,EUR
312750,2007-03-08,agriculture,"wine, fruit, vegetable & cane equipment",grape harvester (self propelled),2.0,20.0,Northern America,united states,USA,EUR
312790,2007-03-08,agriculture,"wine, fruit, vegetable & cane equipment",grape harvester (self propelled),2.0,20.0,Northern America,united states,USA,EUR
313951,2007-03-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
314008,2007-03-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
316065,2007-03-12,agriculture,forestry,"timber handler, log forwarder (machine)",2.0,4.0,Northern America,canada,CAN,EUR
316676,2007-03-12,agriculture,forestry,"timber handler, log forwarder (machine)",2.0,4.0,Northern America,canada,CAN,EUR
313725,2007-03-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
313798,2007-03-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
312994,2007-03-14,agriculture,soil & crop treatment,sprayer (self propelled),2.0,6.0,Northern America,united states,USA,EUR
313025,2007-03-14,agriculture,soil & crop treatment,sprayer (self propelled),2.0,6.0,Northern America,united states,USA,EUR
313670,2007-03-14,agriculture,soil & crop treatment,sprayer (self propelled),2.0,6.0,Northern America,united states,USA,EUR
313683,2007-03-14,agriculture,soil & crop treatment,sprayer (self propelled),3.0,9.0,Northern America,united states,USA,EUR
310589,2007-03-15,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",1.0,3.0,Northern America,united states,USA,EUR
310980,2007-03-15,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",3.0,6.0,Northern America,united states,USA,EUR
311085,2007-03-15,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",1.0,2.0,Northern America,united states,USA,EUR
313575,2007-03-15,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,28.0,Northern America,united states,USA,EUR
313576,2007-03-15,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
313589,2007-03-15,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,20.0,120.0,Northern America,united states,USA,EUR
313609,2007-03-15,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,20.0,120.0,Northern America,united states,USA,EUR
313611,2007-03-15,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,28.0,Northern America,united states,USA,EUR
313061,2007-03-19,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,56.0,Northern America,united states,USA,EUR
313384,2007-03-19,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
313410,2007-03-19,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
313782,2007-03-19,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,3.0,Northern America,united states,USA,EUR
313860,2007-03-19,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,3.0,Northern America,united states,USA,EUR
313861,2007-03-19,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,3.0,Northern America,united states,USA,EUR
313862,2007-03-19,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,9.0,Northern America,united states,USA,EUR
313895,2007-03-19,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,3.0,Northern America,united states,USA,EUR
313896,2007-03-19,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,9.0,Northern America,united states,USA,EUR
313166,2007-03-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
313286,2007-03-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
308770,2007-03-21,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",1.0,2.0,Northern America,united states,USA,EUR
308771,2007-03-21,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",2.0,4.0,Northern America,united states,USA,EUR
308854,2007-03-21,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",1.0,2.0,Northern America,united states,USA,EUR
308878,2007-03-21,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",5.0,10.0,Northern America,united states,USA,EUR
308925,2007-03-21,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",5.0,10.0,Northern America,united states,USA,EUR
311041,2007-03-21,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",3.0,6.0,Northern America,united states,USA,EUR
312341,2007-03-21,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",1.0,1.0,Northern America,united states,USA,EUR
312375,2007-03-21,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",1.0,1.0,Northern America,united states,USA,EUR
313029,2007-03-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,70.0,Northern America,united states,USA,EUR
313062,2007-03-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,7.0,Northern America,united states,USA,EUR
313102,2007-03-21,agriculture,soil & crop treatment,sprayer (self propelled),2.0,6.0,Northern America,united states,USA,EUR
313106,2007-03-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,7.0,Northern America,united states,USA,EUR
312983,2007-03-22,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,16.0,96.0,Northern America,united states,USA,EUR
312995,2007-03-22,agriculture,soil & crop treatment,sprayer (self propelled),6.0,18.0,Northern America,united states,USA,EUR
312996,2007-03-22,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,16.0,96.0,Northern America,united states,USA,EUR
313011,2007-03-22,agriculture,soil & crop treatment,sprayer (self propelled),3.0,9.0,Northern America,united states,USA,EUR
316138,2007-03-23,agriculture,soil & crop treatment,sprayer (self propelled),3.0,9.0,Northern America,united states,USA,EUR
316190,2007-03-23,agriculture,soil & crop treatment,sprayer (self propelled),3.0,9.0,Northern America,united states,USA,EUR
312612,2007-03-26,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",3.0,15.0,Northern America,united states,USA,EUR
312889,2007-03-26,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
312926,2007-03-26,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
315088,2007-03-26,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",3.0,3.0,Northern America,united states,USA,EUR
312633,2007-03-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,5.0,30.0,Northern America,united states,USA,EUR
312659,2007-03-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
312719,2007-03-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,5.0,30.0,Northern America,united states,USA,EUR
312720,2007-03-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,36.0,Northern America,united states,USA,EUR
312721,2007-03-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
312763,2007-03-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
312764,2007-03-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,36.0,Northern America,united states,USA,EUR
312765,2007-03-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
313741,2007-03-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,3.0,Northern America,united states,USA,EUR
313781,2007-03-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,3.0,Northern America,united states,USA,EUR
312297,2007-03-28,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",1.0,1.0,Northern America,united states,USA,EUR
312368,2007-03-28,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,56.0,Northern America,united states,USA,EUR
312376,2007-03-28,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",1.0,1.0,Northern America,united states,USA,EUR
312657,2007-03-28,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",2.0,2.0,Northern America,united states,USA,EUR
